,VNQ_VANGREALEST,EMB_USDEMRGBOND,LQD_CORPBOND,MUB_MUNIBOND,SHY_1-3USTR,VIG_VANGDIV,IVV_SP500,EEM_MSCIEMERGING,XLE_ENERGYSPDR,EFA_MSCIEAFE,TIP_TIPSBOND
148,0.010000017787588257,0.01000001766475786,0.010000017507778677,0.010000017690062184,0.010000018615296044,0.010000018305575772,0.01000001847078446,0.010000018305751097,0.01000001861562159,0.010000076909931628,0.8999997601268525
149,0.010000017790257441,0.010000017666831588,0.010000017509177304,0.010000017691833804,0.010000018617049057,0.010000018310513722,0.01000001847636079,0.010000018310483522,0.010000018621413177,0.010000077586670071,0.8999997594194095
150,0.010000017456875355,0.010000017344354732,0.010000017199502054,0.010000017373427608,0.010000018204756156,0.010000017934598112,0.01000001808736029,0.01000001793726154,0.010000018222923707,0.010000070185382192,0.8999997700535582
151,0.010000017828828483,0.010000017703816902,0.01000001754431853,0.010000017728176495,0.010000018656374088,0.010000018355243997,0.01000001852295207,0.010000018354784113,0.010000018669206613,0.010000078811442503,0.8999997578248563
152,0.010000017759560718,0.010000017635408486,0.010000017476977442,0.010000017659882409,0.01000001866459554,0.010000018282468572,0.010000018448923514,0.0100000182820716,0.010000018593549534,0.010000079042666876,0.8999997581538953
153,0.010000017763127632,0.010000017644492947,0.010000017492292294,0.010000017671858161,0.010000018345192164,0.010000018265088732,0.01000001842576256,0.010000018266656049,0.010000018568977831,0.010000072271914467,0.8999997652846373
154,0.010000017564536046,0.010000017448094409,0.010000017298658999,0.010000017475616439,0.010000018209079389,0.010000018057476487,0.010000018214866449,0.010000018059108981,0.010000018353592427,0.010000073110194864,0.8999997662087755
155,0.0100000183093328,0.010000018186442989,0.01000001802863377,0.010000018214271308,0.010000018438433286,0.01000001882932387,0.010000018997241648,0.01000001883135965,0.01000001915281925,0.010000067772432215,0.8999997652397093
156,0.010000019029387375,0.010000018899898527,0.010000018733515428,0.01000001892787515,0.010000018975345963,0.010000019576908813,0.010000019755628304,0.010000019579364488,0.010000019928869506,0.010000062863421836,0.8999997637297846
157,0.010000019852610453,0.010000019718559156,0.010000019545634963,0.010000019748338964,0.010000019797614135,0.010000020420138518,0.01000002060826101,0.01000002042434091,0.010000020802239789,0.010000054124320625,0.8999997649579415
158,0.010000020743567827,0.010000020597336243,0.010000020409134728,0.01000002062515302,0.010000020678468287,0.010000021360387034,0.010000021566878898,0.010000021364044279,0.010000021787931477,0.010000051499372187,0.899999759367726
159,0.010000021616175003,0.010000021459569493,0.010000021258067667,0.010000021486271262,0.010000021543104502,0.010000022275230995,0.010000022498421014,0.010000022279119598,0.010000022747691897,0.010000046917350874,0.8999997559189976
160,0.01000002266084782,0.010000022484034364,0.010000022257863103,0.010000022505122445,0.010000022568387308,0.010000023400572851,0.010000023653023398,0.010000023402156381,0.010000023942502875,0.010000047053398523,0.8999997460720909
161,0.010000023795897315,0.010000023599454098,0.010000023348963898,0.010000023615602448,0.010000023685193916,0.010000024614235782,0.010000024896704393,0.010000024614507953,0.010000025233266707,0.010000043955483671,0.8999997386406898
162,0.010000024849314119,0.010000024822341271,0.010000024774504032,0.01000002497504768,0.0100000249975375,0.010000025068671717,0.010000025135095198,0.010000025117878114,0.010000025155784771,0.010000040668244746,0.8999997344355808
163,0.010000024978912522,0.010000024951669293,0.010000024903368206,0.010000025105443682,0.010000025128122989,0.010000025200087602,0.01000002526706895,0.01000002524965186,0.010000025288009041,0.01000004061772405,0.8999997333099418
164,0.010000025911113328,0.010000025882110113,0.010000025830679297,0.010000026043783751,0.010000026067778394,0.01000002614483835,0.01000002621574236,0.010000026197084972,0.010000026238586646,0.010000038137424904,0.8999997273308579
165,0.01000002689053868,0.01000002685948285,0.010000026804472381,0.010000027029578579,0.01000002705504133,0.010000027138284356,0.010000027213540407,0.010000027193386291,0.010000027238478353,0.01000003664507716,0.8999997199321197
166,0.010000028317943235,0.010000028283651718,0.0100000282230475,0.010000028466311501,0.01000002849403081,0.01000002858722599,0.010000028669155411,0.010000028646597343,0.010000028697346092,0.010000035131603425,0.899999708483087
167,0.01000002949073513,0.010000029453635985,0.010000029388183538,0.010000029646908989,0.010000029676564597,0.010000029778466995,0.01000002986612488,0.01000002984146351,0.010000029897186081,0.010000033848377115,0.8999996991123532
168,0.010000030401860876,0.01000003036257174,0.01000003029329852,0.010000030564313263,0.010000030595497571,0.010000030704115644,0.010000030796316204,0.010000030770027476,0.0100000308297505,0.010000032222780068,0.8999996924594682
169,0.0100000317982096,0.010000031755025543,0.01000003167915807,0.010000031969848971,0.010000032003584559,0.01000003212477246,0.010000032224473114,0.010000032195162259,0.010000032261695354,0.01000003227506855,0.8999996797130014
170,0.010000033047581909,0.010000033000511558,0.010000032918171265,0.010000033227222321,0.010000033263406352,0.010000033397496874,0.010000033504351816,0.010000033471950444,0.01000003354515317,0.010000033557049669,0.8999996670671045
171,0.010000033397130226,0.010000033348933532,0.010000033264720785,0.010000033579015659,0.010000033615903545,0.01000003375375404,0.010000033862664825,0.010000033829363085,0.01000003390450602,0.010000033915947802,0.8999996635280604
172,0.010000034617463542,0.010000034565198337,0.010000034474234183,0.010000034807204234,0.010000034846614731,0.010000034998117333,0.010000035114393535,0.010000035077823462,0.010000035159999535,0.010000035169706848,0.8999996511692442
173,0.010000034501279294,0.010000034449410647,0.010000034359103748,0.010000034690271102,0.010000034729437028,0.010000034879604295,0.010000034995166586,0.010000034958916139,0.01000003504040505,0.010000035050287492,0.8999996523461187
174,0.010000036099120424,0.010000036041625353,0.010000035942008148,0.010000036298424449,0.010000036341036038,0.010000036510236641,0.010000036635853651,0.01000003659504836,0.010000036686317748,0.010000036693601952,0.8999996361567273
175,0.010000036347707393,0.010000036289303146,0.010000036188184364,0.010000036548617607,0.010000036591781301,0.010000036764074328,0.010000036891301804,0.010000036849756656,0.01000003694261243,0.010000036949454972,0.899999633637206
176,0.01000003616375986,0.010000036106029264,0.010000036006022997,0.010000036363481507,0.010000036406236241,0.01000003657623752,0.010000036702272092,0.010000036661275235,0.01000003675295543,0.010000036760125775,0.8999996355016041
177,0.010000036230456349,0.010000036172482081,0.010000036072073346,0.010000036430608933,0.010000036473511673,0.01000003664434164,0.010000036770807946,0.010000036729612827,0.01000003682171815,0.01000003682877029,0.8999996348256168
178,0.010000037252632857,0.01000003719084076,0.010000037084133202,0.010000037459391773,0.010000037504602167,0.010000037688456696,0.010000037821652914,0.010000037777342123,0.01000003787612281,0.010000037881270107,0.8999996244635545
179,0.01000003907139101,0.010000039002412427,0.01000003888388108,0.010000039289900583,0.010000039339401624,0.010000039547965536,0.010000039693667976,0.010000039643448406,0.010000039754863086,0.010000039756176202,0.8999996060168921
180,0.01000003889669395,0.010000038828427846,0.010000038711066948,0.010000039114075708,0.010000039163154248,0.010000039369257948,0.010000039513729264,0.010000039464097898,0.010000039574256275,0.010000039575963019,0.8999996077892769
181,0.010000039217414151,0.010000039147836372,0.010000039028320966,0.010000039436866207,0.010000039486722102,0.010000039697356751,0.010000039844093152,0.010000039793378516,0.010000039905850354,0.010000039906830242,0.8999996045353312
182,0.010000039603182834,0.010000039532005994,0.010000039409865713,0.010000039825123687,0.010000039875924535,0.010000040092092785,0.010000040241582285,0.010000040189544765,0.010000040304840498,0.010000040304921519,0.8999996006209154
183,0.010000038855902801,0.010000038787802373,0.0100000386707137,0.01000003907302118,0.010000039122001387,0.01000003932753332,0.010000039471718094,0.01000003942222343,0.01000003953208979,0.010000039533887657,0.8999996082031062
184,0.010000039874002815,0.010000039801689386,0.010000039677684484,0.010000040097689815,0.010000040149160548,0.010000040369268468,0.010000040520709456,0.010000040467730172,0.010000040585035409,0.010000040584469214,0.8999995978725602
185,0.010000039195359805,0.010000039125872738,0.010000039006506293,0.010000039414669528,0.010000039464471729,0.01000003967479279,0.010000039821372741,0.010000039770733075,0.010000039883044834,0.010000039884075298,0.8999996047591012
186,0.010000038794865074,0.010000038727012071,0.010000038610329982,0.010000039011589319,0.010000039060422612,0.010000039265100878,0.010000039408857532,0.010000039359566977,0.010000039468997305,0.010000039470930972,0.8999996088223272
187,0.01000003877302189,0.010000038705257293,0.010000038588720485,0.010000038989605083,0.010000039038385868,0.010000039242759188,0.010000039386362822,0.01000003933714518,0.010000039446419738,0.010000039448401842,0.8999996090439206
188,0.010000038506414576,0.01000003843972302,0.010000038324950103,0.010000038721275854,0.010000038769418516,0.010000038970093193,0.010000039111837174,0.010000039063503894,0.010000039170888741,0.010000039173455188,0.8999996117484398
189,0.010000039554680975,0.010000039483706468,0.010000039361898218,0.01000003977630901,0.010000039826990454,0.010000040042457933,0.01000004019159957,0.010000040139729573,0.010000040254667782,0.010000040254863297,0.8999996011130967
190,0.010000038757927512,0.01000003869022396,0.010000038573787479,0.01000003897441323,0.010000039023157749,0.01000003922732051,0.010000039370818463,0.010000039321651163,0.010000039430818166,0.01000003943283369,0.8999996091970481
191,0.010000039658286594,0.01000003958687943,0.010000039464361222,0.01000003988058281,0.010000039931519525,0.010000040148485698,0.010000040298371012,0.010000040246142749,0.010000040361845541,0.010000040361795958,0.8999996000617295
192,0.010000038744205426,0.010000038676557339,0.010000038560212015,0.010000038960602529,0.010000039009314093,0.01000003921328556,0.010000039356687479,0.010000039307565918,0.0100000394166352,0.010000039418681071,0.8999996093362533
193,0.01000003927289546,0.010000039203089141,0.010000039083198476,0.010000039492705554,0.010000039542696685,0.010000039754121537,0.010000039901251962,0.01000003985034841,0.010000039963223604,0.010000039964075875,0.8999996039723934
194,0.010000039005951502,0.010000038937240363,0.010000038819148325,0.01000003922403864,0.010000039273381157,0.010000039481021317,0.010000039626261843,0.010000039576263128,0.010000039687206135,0.01000003968866734,0.8999996066808204
195,0.010000040139226193,0.010000040065788413,0.010000039939939837,0.0100000403646223,0.010000040416754298,0.010000040640764644,0.010000040794131825,0.01000004074021973,0.010000040859514695,0.01000004085830162,0.8999995951807365
196,0.010000039360037417,0.01000003928987117,0.010000039169389576,0.010000039580409802,0.010000039630613793,0.0100000398432836,0.010000039991034207,0.010000039939833026,0.010000040053343632,0.010000040053994338,0.8999996030881895
197,0.010000039365970192,0.010000039295779396,0.010000039175257503,0.010000039586380856,0.010000039636599357,0.010000039849354094,0.010000039997146982,0.010000039945925496,0.010000040059479446,0.01000004006011638,0.8999996030279903
198,0.010000039222792745,0.01000003915319283,0.010000039033641078,0.01000003944227951,0.010000039492148506,0.010000039702859679,0.010000039849634249,0.010000039798901319,0.010000039911412219,0.010000039912379759,0.8999996044807582
199,0.01000003824982497,0.010000038184155744,0.010000038071064176,0.010000038463028594,0.010000038510561965,0.010000038707717625,0.010000038847685806,0.010000038800193988,0.01000003890578016,0.010000038908897115,0.8999996143510899
200,0.01000003930469988,0.010000039234762337,0.010000039114656214,0.010000039524715206,0.010000039574783959,0.010000039786662645,0.010000039934019234,0.010000039883007183,0.01000003999611402,0.010000039996892885,0.8999996036496866
201,0.010000039744290035,0.010000039672522436,0.010000039549412879,0.010000039967140812,0.010000040018290026,0.010000040236505315,0.01000004038700968,0.010000040334482815,0.010000040450822782,0.010000040450568251,0.899999599188955
202,0.010000039232213534,0.010000039162574841,0.010000039042959409,0.010000039451761098,0.010000039501653044,0.010000039712498292,0.010000039859339734,0.01000003980857475,0.01000003992115409,0.01000003992209999,0.8999996043851712
203,0.01000003976088454,0.010000039689047259,0.01000003956582339,0.01000003998384231,0.010000040035032586,0.010000040253489424,0.010000040404113415,0.01000004035152881,0.010000040467991978,0.010000040467697749,0.8999995990205486
204,0.010000039247683164,0.01000003917798076,0.010000039058260718,0.01000003946733056,0.010000039517260207,0.010000039728325734,0.010000039875277023,0.010000039824459376,0.010000039937151158,0.01000003993806149,0.8999996042282098
205,0.010000040075652292,0.010000040002485035,0.010000039877079975,0.010000040300638818,0.010000040352611839,0.010000040575682783,0.010000040728586897,0.010000040674899346,0.01000004079371541,0.01000004079265857,0.8999995958259891
206,0.010000038811753778,0.010000038743832373,0.010000038627037876,0.010000039028587081,0.010000039077460998,0.01000003928237524,0.010000039426250273,0.010000039376903297,0.01000003948645416,0.010000039488350319,0.8999996086509946
207,0.010000038776091518,0.0100000387083145,0.010000038591757283,0.010000038992694534,0.010000039041482695,0.01000003924589885,0.010000039389523985,0.010000039340296099,0.010000039449592539,0.010000039451567841,0.8999996090127802
208,0.01000003906925985,0.010000039000289986,0.010000038881772963,0.010000039287755667,0.010000039337251538,0.010000039545785325,0.01000003969147271,0.010000039641260342,0.01000003975265964,0.010000039753977591,0.8999996060385144
209,0.010000039395353757,0.0100000393250413,0.010000039204319687,0.010000039615954,0.010000039666244413,0.0100000398794201,0.010000040027422505,0.010000039976100385,0.010000040089869162,0.010000040090437791,0.8999996027298369
210,0.010000039246273804,0.010000039176577206,0.010000039056866696,0.010000039465912105,0.010000039515838315,0.010000039726883769,0.010000039873825048,0.010000039823012199,0.010000039935693733,0.01000003993660731,0.8999996042425098
211,0.010000039302146334,0.010000039232219333,0.010000039112130517,0.010000039522145182,0.0100000395722077,0.010000039784049926,0.010000039931388349,0.010000039880385015,0.010000039993473242,0.010000039994258006,0.8999996036755965
212,0.01000003916417194,0.010000039094813023,0.010000038975657023,0.010000039383280377,0.010000039433006706,0.010000039642884819,0.010000039789243704,0.010000039738709937,0.010000039850795573,0.010000039851897406,0.8999996050755396
213,0.010000039744393278,0.010000039672625246,0.010000039549514977,0.01000003996724472,0.010000040018394189,0.010000040236610983,0.010000040387116091,0.010000040334588867,0.0100000404509296,0.010000040450674822,0.8999995991879073
214,0.010000038799463148,0.010000038731591528,0.01000003861487884,0.010000039016217085,0.010000039065061438,0.010000039269803931,0.01000003941359281,0.010000039364286898,0.010000039473750034,0.010000039475673494,0.8999996087756809
